index,metric,labels
3617.0,525.0,Santa Branca
3842.0,525.0,Entre Rios do Oeste
912.0,524.0,Meruoca
4432.0,524.0,Boa Vista do Buricá
1584.0,523.0,Limoeiro de Anadia
5198.0,523.0,Itapuranga
2045.0,521.0,Ruy Barbosa
3172.0,521.0,Avanhandava
95.0,520.0,Rorainópolis
1577.0,520.0,Japaratinga
4501.0,520.0,Coronel Barros
2292.0,519.0,Catuji
3216.0,519.0,Cabreúva
3348.0,519.0,Ilha Comprida
2236.0,518.0,Caldas
3956.0,518.0,Moreira Sales
4020.0,518.0,Quedas do Iguaçu
2214.0,517.25,Botelhos
2896.0,517.0,Serro
206.0,516.0,Sapucaia
325.0,515.0,Palmeirópolis
4787.0,515.0,São Valentim
5090.0,513.5,Águas Lindas de Goiás
1222.0,513.0,Fagundes
2017.0,513.0,Planaltino
3047.0,513.0,Cachoeiras de Macacu
2472.0,512.0,Ipaba
1710.0,511.0,Telha
2445.0,511.0,Guimarânia
2642.0,511.0,Novo Cruzeiro
2691.0,511.0,Pedrinópolis
3193.0,511.0,Bilac
3304.0,511.0,Gabriel Monteiro
3313.0,511.0,Guaimbê
3885.0,511.0,Indianópolis
5092.0,511.0,Alto Horizonte
5197.0,511.0,Itapirapuã
4176.0,510.75,Canelinha
1287.0,510.0,Pocinhos
1561.0,510.0,Coqueiro Seco
1746.0,510.0,Barra
4190.0,510.0,Correia Pinto
4533.0,510.0,Ernestina
4722.0,510.0,Rodeio Bonito
950.0,509.0,Quiterianópolis
7.0,508.0,Costa Marques
23.0,508.0,Alvorada D'Oeste
3749.0,507.0,Alto Piquiri
2155.0,506.0,Andrelândia
5096.0,506.0,Amorinópolis
303.0,505.0,Lajeado
1384.0,505.0,Brejinho
4054.0,505.0,Santa Lúcia
2978.0,504.0,Conceição do Castelo
3786.0,504.0,Cafeara
3928.0,504.0,Lupionópolis
4051.0,504.0,Santa Inês
5239.0,504.0,Nova Iguaçu de Goiás
384.0,503.0,Apicum-Açu
1086.0,503.0,Pedro Velho
3344.0,503.0,Igaraçu do Tietê
5151.0,503.0,Crixás
5171.0,503.0,Goiandira
3222.0,502.0,Caiuá
3524.0,502.0,Pedregulho
3642.0,502.0,Santo Expedito
44.0,501.0,Seringueiras
2104.0,501.0,Tremedal
4891.0,501.0,Corumbá
5040.0,501.0,Porto Esperidião
433.0,499.0,Coroatá
646.0,499.0,Cristalândia do Piauí
1523.0,499.0,Terezinha
3736.0,499.0,Viradouro
3785.0,499.0,Brasilândia do Sul
4343.0,499.0,São Domingos
1812.0,498.0,Cocos
4487.0,497.0,Cerro Largo
1248.0,496.0,Logradouro
2956.0,496.0,Volta Grande
4420.0,496.0,Barão
2143.0,495.0,Alfredo Vasconcelos
3815.0,495.0,Cidade Gaúcha
145.0,494.0,Irituia
1975.0,494.0,Mucugê
3726.0,494.0,Urupês
3801.0,494.0,Candói
4209.0,494.0,Garopaba
3198.0,493.0,Bofete
4643.0,493.0,Mostardas
4674.0,493.0,Paraí
249.0,492.0,Araguanã
1203.0,492.0,Conde
3009.0,491.0,Muqui
4195.0,491.0,Descanso
4833.0,491.0,Tucunduva
5261.0,491.0,Pirenópolis
2992.0,490.25,Itaguaçu
1534.0,490.0,Vertente do Lério
5193.0,490.0,Itaguari
3552.0,489.0,Poá
796.0,488.0,Uruçuí
2397.0,488.0,Ewbank da Câmara
2775.0,488.0,Sabinópolis
3553.0,487.0,Poloni
4524.0,487.0,Doutor Ricardo
5229.0,487.0,Mozarlândia
1775.0,486.0,Caculé
3564.0,485.0,Pradópolis
4095.0,485.0,Tamarana
4984.0,485.0,Denise
5120.0,485.0,Buriti de Goiás
581.0,484.0,Acauã
2090.0,484.0,Sítio do Quinto
4705.0,484.0,Porto Xavier
5249.0,483.0,Palestina de Goiás
367.0,482.0,Tocantinópolis
998.0,482.0,Arês
1121.0,482.0,Senador Georgino Avelino
4414.0,482.0,Arroio do Tigre
4846.0,482.0,Vale Real
1563.0,480.0,Craíbas
3138.0,480.0,Álvares Machado
3475.0,480.0,Neves Paulista
3962.0,480.0,Nova Cantu
4327.0,480.0,Rodeio
4666.0,480.0,Novo Barreiro
5174.0,480.0,Goianira
1831.0,479.0,Dário Meira
972.0,478.0,Tamboril
4426.0,478.0,Barra do Ribeiro
2032.0,477.5,Remanso
2522.0,477.0,Jequitaí
4019.0,476.0,Quatro Pontes
4567.0,476.0,Gravataí
5313.0,476.0,Uruana
2064.0,475.0,São Domingos
2121.0,475.0,Varzedo
2477.0,473.0,Iraí de Minas
1441.0,472.0,Itaquitinga
1520.0,472.0,Tacaratu
1731.0,472.0,Anguera
3423.0,472.0,Luís Antônio
5150.0,472.0,Cristianópolis
5158.0,472.0,Doverlândia
345.0,470.0,Rio dos Bois
2073.0,469.0,São Miguel das Matas
2568.0,469.0,Malacacheta
2875.0,469.0,São Vicente de Minas
3196.0,469.0,Boa Esperança do Sul
4439.0,469.0,Bom Retiro do Sul
1293.0,468.0,Puxinanã
4345.0,468.0,São João do Oeste
1135.0,467.0,Touros
3751.0,467.0,Amaporã
4344.0,467.0,São Francisco do Sul
1579.0,466.0,Jequiá da Praia
2412.0,466.0,Fortuna de Minas
4031.0,466.0,Ribeirão do Pinhal
4942.0,466.0,Terenos
121.0,465.0,Bujaru
4642.0,465.0,Morro Reuter
2355.0,464.0,Datas
4398.0,464.0,Alpestre
5129.0,464.0,Campinaçu
430.0,463.0,Coelho Neto
3213.0,463.0,Buritama
1573.0,462.0,Igreja Nova
2476.0,462.0,Ipuiúna
3412.0,462.0,Lavínia
3495.0,462.0,Orindiúva
3521.0,462.0,Paulo de Faria
3954.0,462.0,Miraselva
4763.0,462.0,São João do Polêsine
4870.0,462.0,Anaurilândia
268.0,461.0,Carmolândia
881.0,461.0,Ipaporanga
945.0,461.0,Pires Ferreira
2252.0,461.0,Cana Verde
4634.0,461.0,Miraguaí
5118.0,461.0,Britânia
2369.0,460.0,Divisa Alegre
2609.0,460.0,Montalvânia
2761.0,459.0,Rio Paranaíba
3645.0,459.0,São Bento do Sapucaí
3667.0,459.0,São Sebastião da Grama
4039.0,459.0,Roncador
81.0,458.0,Presidente Figueiredo
119.0,458.0,Brejo Grande do Araguaia
2120.0,458.0,Várzea Nova
3797.0,458.0,Campo do Tenente
5308.0,458.0,Trombas
642.0,457.0,Colônia do Piauí
2345.0,457.0,Cristais
3606.0,457.0,Sales Oliveira
3965.0,457.0,Nova Fátima
82.0,456.0,Rio Preto da Eva
1076.0,456.0,Parelhas
2394.0,456.0,Estrela Dalva
3132.0,456.0,Alfredo Marcondes
3927.0,456.0,Lunardelli
1856.0,455.0,Guaratinga
2135.0,455.0,Aguanil
2419.0,455.0,Fronteira
3471.0,455.0,Nantes
5273.0,455.0,Rio Quente
2910.0,454.0,Tarumirim
5093.0,453.5,Alto Paraíso de Goiás
1749.0,453.0,Barra do Mendes
2314.0,453.0,Conceição do Mato Dentro
3039.0,453.0,Areal
3619.0,453.0,Santa Cruz da Esperança
2883.0,452.0,Senador Firmino
4996.0,452.0,Itanhangá
1129.0,451.0,Taipu
2100.0,451.0,Teodoro Sampaio
1565.0,450.0,Dois Riachos
2729.0,450.0,Poté
1763.0,449.0,Bonito
3505.0,449.0,Palmares Paulista
2565.0,448.0,Machacalis
3813.0,448.0,Chopinzinho
4285.0,448.0,Painel
1094.0,447.0,Rafael Fernandes
2958.0,447.0,Afonso Cláudio
3128.0,447.0,Águas de Santa Bárbara
5279.0,447.0,Santa Fé de Goiás
1626.0,446.0,São José da Laje
3019.0,445.5,Santa Leopoldina
1588.0,445.0,Maravilha
4776.0,445.0,São Martinho
5065.0,445.0,São Félix do Araguaia
3029.0,444.0,Vargem Alta
3560.0,444.0,Porangaba
3850.0,443.0,Floraí
4645.0,443.0,Muitos Capões
2230.0,442.0,Cachoeira de Minas
414.0,441.0,Cajapió
690.0,441.0,Jurema
3100.0,441.0,Santa Maria Madalena
3426.0,441.0,Lutécia
3888.0,441.0,Iracema do Oeste
876.0,440.0,Ibicuitinga
994.0,440.0,Angicos
1910.0,440.0,Itarantim
2216.0,440.0,Brasilândia de Minas
3212.0,440.0,Buri
1120.0,439.0,Senador Elói de Souza
1598.0,439.0,Novo Lino
4005.0,439.0,Pontal do Paraná
4072.0,439.0,São Jorge d'Oeste
959.0,438.0,Salitre
1929.0,438.0,João Dourado
2015.0,438.0,Piripá
3711.0,438.0,Torrinha
3314.0,437.0,Guaíra
2679.0,436.0,Patrocínio do Muriaé
3191.0,436.0,Bernardino de Campos
3404.0,436.0,Júlio Mesquita
4307.0,436.0,Ponte Alta do Norte
5053.0,436.0,São José do Rio Claro
1139.0,435.0,Várzea
3109.0,435.0,São Sebastião do Alto
3174.0,435.0,Bady Bassitt
3922.0,435.0,Lindoeste
2615.0,434.0,Monte Santo de Minas
2876.0,434.0,Sapucaí-Mirim
3728.0,434.0,Valinhos
3979.0,434.0,Palmeira
5303.0,434.0,Taquaral de Goiás
1360.0,433.0,Afrânio
4819.0,433.0,Tio Hugo
1431.0,432.0,Igarassu
1551.0,432.0,Cajueiro
1702.0,432.0,Santa Rosa de Lima
3896.0,432.0,Itaúna do Sul
13.0,431.0,Nova Brasilândia D'Oeste
632.0,431.0,Caracol
1548.0,431.0,Boca da Mata
2562.0,431.0,Luislândia
1707.0,430.0,São Miguel do Aleixo
3134.0,430.0,Altinópolis
3158.0,430.0,Arapeí
3163.0,430.0,Areias
2359.0,429.0,Descoberto
4435.0,429.0,Boa Vista do Sul
4630.0,429.0,Mato Castelhano
2575.0,428.0,Mar de Espanha
4679.0,428.0,Passo do Sobrado
4881.0,428.0,Bonito
5241.0,428.0,Nova Veneza
275.0,427.0,Combinado
2626.0,427.0,Nacip Raydan
3279.0,427.0,Echaporã
3498.0,427.0,Oscar Bressane
5269.0,427.0,Professor Jamil
872.0,426.0,Hidrolândia
1133.0,426.0,Tibau do Sul
1566.0,426.0,Estrela de Alagoas
2125.0,426.0,Wanderley
2119.0,425.0,Várzea do Poço
2277.0,425.0,Carmo do Cajuru
228.0,424.0,Laranjal do Jari
920.0,424.0,Moraújo
1851.0,424.0,Glória
2270.0,424.0,Carbonita
2552.0,424.0,Lassance
5224.0,424.0,Montividiu
287.0,423.0,Figueirópolis
838.0,423.0,Caridade
3280.0,423.0,Eldorado
3976.0,423.0,Ouro Verde do Oeste
5237.0,423.0,Nova Crixás
397.0,422.0,Barreirinhas
4219.0,422.0,Ibicaré
3442.0,421.0,Mendonça
1258.0,420.0,Matinhas
1690.0,420.0,Pirambu
1941.0,420.0,Lamarão
1971.0,420.0,Monte Santo
3105.0,420.0,São João da Barra
3256.0,420.0,Coroados
4969.0,420.0,Canabrava do Norte
2695.0,419.0,Pequi
2852.0,419.0,São José da Varginha
4406.0,419.0,Antônio Prado
240.0,418.0,Almas
952.0,418.0,Quixelô
1065.0,418.0,Montanhas
2769.0,418.0,Rodeiro
3661.0,418.0,São Miguel Arcanjo
3721.0,418.0,Ubirajara
3851.0,418.0,Flor da Serra do Sul
4919.0,418.0,Nioaque
644.0,417.0,Coronel José Dias
3673.0,417.0,Serra Azul
267.0,416.0,Cariri do Tocantins
2009.0,416.0,Piatã
2965.0,416.0,Apiacá
2982.0,415.25,Ecoporanga
973.0,415.0,Tarrafas
2124.0,415.0,Wagner
1606.0,414.0,Pão de Açúcar
1499.0,413.0,Santa Maria do Cambucá
2217.0,413.0,Brasília de Minas
2316.0,413.0,Conceição do Rio Verde
2899.0,413.0,Silvianópolis
3599.0,413.0,Riolândia
3671.0,413.0,Sarutaiá
1283.0,412.0,Pilões
1893.0,412.0,Itagibá
2364.0,412.0,Divinésia
4455.0,412.0,Campestre da Serra
4687.0,412.0,Picada Café
4716.0,412.0,Restinga Sêca
5304.0,412.0,Teresina de Goiás
97.0,411.0,São Luiz
648.0,411.0,Curimatá
4408.0,411.0,Araricá
1059.0,410.0,Macau
4066.0,410.0,São Carlos do Ivaí
3124.0,409.0,Adolfo
3365.0,409.0,Itajobi
735.0,408.0,Pedro II
2402.0,408.0,São Gonçalo do Rio Preto
3001.0,408.0,Mantenópolis
4611.0,408.0,Lagoa dos Três Cantos
1444.0,407.0,Jataúba
1512.0,407.0,Serrita
1989.0,407.0,Nova Itarana
2095.0,407.0,Tanque Novo
2377.0,406.0,Dores de Campos
2482.0,406.0,Itacarambi
484.0,405.0,Matões do Norte
496.0,405.0,Olho d'Água das Cunhãs
3450.0,405.0,Mirante do Paranapanema
3600.0,405.0,Rosana
1100.0,404.0,Tibau
1621.0,404.0,Rio Largo
1762.0,404.0,Boninal
5132.0,404.0,Campo Limpo de Goiás
3263.0,403.0,Cristais Paulista
3762.0,403.0,Araucária
4844.0,403.0,Vale Verde
1954.0,402.0,Mairi
2225.0,402.0,Buritis
2388.0,402.0,Ervália
2696.0,402.0,Perdigão
3793.0,402.0,Campina da Lagoa
4002.0,402.0,Planaltina do Paraná
4731.0,402.0,Salto do Jacuí
4116.0,401.0,Uniflor
4519.0,401.0,Dom Feliciano
5230.0,401.0,Mundo Novo
1924.0,400.0,Jandaíra
2688.0,400.0,Pedra Dourada
3300.0,400.0,Florínea
3641.0,399.0,Santo Antônio do Pinhal
4535.0,399.0,Erval Grande
4571.0,399.0,Guarani das Missões
280.0,398.0,Darcinópolis
1934.0,398.0,Jussiape
3687.0,398.0,Tabatinga
5042.0,398.0,Poxoréu
1273.0,397.0,Ouro Velho
3210.0,397.0,Brodowski
4354.0,397.0,São Ludgero
2498.0,396.0,Itatiaiuçu
2570.0,396.0,Manga
3388.0,396.0,Itupeva
3534.0,395.0,Pilar do Sul
2139.0,394.0,Aiuruoca
2157.0,394.0,Antônio Carlos
4178.0,394.0,Capinzal
2994.0,393.75,Itarana
100.0,393.0,Acará
417.0,392.0,Cândido Mendes
488.0,392.0,Mirinzal
3114.0,392.0,Sumidouro
1788.0,391.0,Canarana
1540.0,390.0,Anadia
3929.0,390.0,Mallet
4288.0,390.0,Palmeira
1859.0,389.0,Ibiassucê
3316.0,389.0,Guapiara
4569.0,389.0,Guaíba
409.0,388.0,Buriti
1835.0,388.0,Elísio Medrado
1953.0,388.0,Maiquinique
2071.0,388.0,São José da Vitória
2274.0,388.0,Carmo da Cachoeira
424.0,387.0,Central do Maranhão
1546.0,386.0,Belém
2128.0,386.0,Abadia dos Dourados
2349.0,386.0,Crucilândia
4440.0,386.0,Boqueirão do Leão
4828.0,386.0,Três Forquilhas
139.0,385.0,Garrafão do Norte
282.0,385.0,Divinópolis do Tocantins
895.0,385.0,Jaguaribara
3117.0,385.0,Trajano de Moraes
3936.0,385.0,Manoel Ribas
4086.0,385.0,Sapopema
5004.0,385.0,Juruena
1822.0,384.0,Coribe
2221.0,384.0,Brumadinho
2720.0,384.0,Poço Fundo
2856.0,384.0,São José do Jacuri
4213.0,384.0,Gravatal
2040.0,383.0,Rio de Contas
2742.0,383.0,Quartel Geral
3941.0,383.0,Mariluz
434.0,382.0,Cururupu
564.0,382.0,Sucupira do Norte
1919.0,382.0,Jacaraci
4832.0,382.0,Triunfo
4841.0,382.0,Unistalda
4958.0,382.0,Aripuanã
4303.0,381.75,Piratuba
914.0,381.0,Milhã
4026.0,381.0,Rebouças
27.0,380.0,Novo Horizonte do Oeste
3767.0,380.0,Atalaia
3795.0,380.0,Campina Grande do Sul
1051.0,378.0,Lagoa de Pedras
2650.0,378.0,Onça de Pitangui
1405.0,377.0,Cedro
2751.0,377.0,Riachinho
4711.0,377.0,Quaraí
4972.0,376.0,Castanheira
1291.0,375.0,Prata
1634.0,375.0,Tanque d'Arca
2307.0,375.0,Coluna
2767.0,375.0,Ritápolis
2941.0,375.0,Várzea da Palma
4032.0,375.0,Rio Azul
4229.0,375.0,Ipuaçu
3020.0,374.75,Santa Maria de Jetibá
327.0,374.0,Paranã
1080.0,374.0,Patu
1556.0,374.0,Capela
2066.0,374.0,São Félix do Coribe
1807.0,373.0,Central
2166.0,373.0,Araporã
3638.0,373.0,Santo Antônio de Posse
306.0,372.0,Luzinópolis
1857.0,372.0,Heliópolis
2841.0,372.0,São João do Manhuaçu
3847.0,372.0,Fênix
52.0,371.0,Brasiléia
54.0,371.0,Capixaba
328.0,371.0,Pau D'Arco
356.0,371.0,São Salvador do Tocantins
677.0,371.0,Itainópolis
767.0,371.0,São Gonçalo do Piauí
1429.0,371.0,Ibimirim
1771.0,371.0,Buritirama
2603.0,371.0,Miraí
5251.0,371.0,Palmelo
5278.0,371.0,Santa Cruz de Goiás
3008.0,370.0,Muniz Freire
4076.0,370.0,São José das Palmeiras
389.0,369.0,Axixá
2763.0,369.0,Rio Piracicaba
1233.0,368.0,Itapororoca
2382.0,368.0,Durandé
5287.0,368.0,Santo Antônio da Barra
1881.0,367.0,Ipupiara
4021.0,367.0,Querência do Norte
4462.0,367.0,Cândido Godói
4525.0,367.0,Eldorado do Sul
5111.0,366.0,Barro Alto
1114.0,365.0,São Miguel
1801.0,365.0,Carinhanha
3445.0,365.0,Miguelópolis
3924.0,365.0,Lobato
2228.0,364.25,Cabo Verde
242.0,364.0,Ananás
537.0,364.0,São Bento
2296.0,364.0,Centralina
3284.0,364.0,Embu das Artes
3297.0,364.0,Flora Rica
3470.0,364.0,Murutinga do Sul
1165.0,363.0,Barra de Santana
1436.0,363.0,Ipubi
4676.0,363.0,Pareci Novo
1154.0,362.0,Araçagi
2908.0,362.0,Tapiraí
3155.0,362.0,Araçoiaba da Serra
3291.0,362.0,Euclides da Cunha Paulista
1507.0,361.0,São José do Belmonte
1765.0,361.0,Botuporã
2837.0,361.0,São João da Mata
778.0,360.0,São Lourenço do Piauí
1025.0,360.0,Fernando Pedroza
1150.0,360.0,Alhandra
1432.0,360.0,Iguaracy
1992.0,360.0,Nova Viçosa
2845.0,360.0,São João do Paraíso
877.0,359.0,Icapuí
1421.0,359.0,Frei Miguelinho
1574.0,359.0,Inhapi
2210.0,359.0,Bonfim
2462.0,359.0,Ijaci
2547.0,358.0,Lagoa Santa
174.0,357.0,Pau D'Arco
2077.0,357.0,Saubara
3232.0,357.0,Cananéia
4573.0,357.0,Herveiras
1603.0,355.0,Ouro Branco
2663.0,355.0,Palma
354.0,354.0,São Bento do Tocantins
2132.0,354.0,Açucena
2290.0,354.0,Catas Altas
3050.0,354.0,Comendador Levy Gasparian
5181.0,354.0,Heitoraí
782.0,353.0,São Miguel do Tapuio
868.0,353.0,Groaíras
3643.0,353.0,Santópolis do Aguapeí
4135.0,353.0,Alfredo Wagner
4141.0,353.0,Araquari
2386.0,352.0,Entre Folhas
2937.0,352.0,Vargem Alegre
4926.0,352.0,Pedro Gomes
1550.0,351.0,Cacimbinhas
3434.0,351.0,Maracaí
3318.0,350.0,Guaraçaí
3548.0,350.0,Piratininga
3854.0,350.0,Flórida
4091.0,350.0,Sertaneja
4302.0,350.0,Pinheiro Preto
1905.0,349.0,Itapebi
3422.0,349.0,Lucianópolis
3200.0,348.0,Bom Jesus dos Perdões
3990.0,348.0,Paulo Frontin
2517.0,347.0,Japaraíba
3250.0,347.0,Clementina
3828.0,347.0,Cruzeiro do Sul
4101.0,346.0,Terra Boa
4119.0,346.0,Ventania
4204.0,346.0,Formosa do Sul
4544.0,346.0,Estrela Velha
607.0,345.0,Bertolínia
1938.0,345.0,Lajedão
3040.0,345.0,Armação dos Búzios
3504.0,345.0,Palestina
4446.0,345.0,Cacequi
1974.0,344.0,Mortugaba
2049.0,344.0,Santa Brígida
2211.0,344.0,Bonfinópolis de Minas
2576.0,344.0,Maria da Fé
2879.0,344.0,Setubinha
3319.0,344.0,Guaraci
4105.0,344.0,Tijucas do Sul
4492.0,344.0,Chuí
203.0,343.0,São João de Pirabas
1942.0,343.0,Lapão
3987.0,343.0,Pato Bragado
4048.0,343.0,Santa Cruz de Monte Castelo
4428.0,343.0,Barros Cassal
5177.0,343.0,Gouvelândia
5194.0,343.0,Itaguaru
1396.0,342.0,Camutanga
1418.0,342.0,Ferreiros
3215.0,342.0,Cabrália Paulista
3609.0,342.0,Saltinho
4746.0,342.0,Santa Vitória do Palmar
91.0,341.0,Iracema
96.0,341.0,São João da Baliza
1438.0,341.0,Itaíba
1592.0,341.0,Mata Grande
3147.0,341.0,Angatuba
3712.0,341.0,Tremembé
4.0,340.0,Cerejeiras
12.0,340.0,Machadinho D'Oeste
285.0,340.0,Esperantina
455.0,340.0,Humberto de Campos
2168.0,340.0,Araújos
4018.0,340.0,Quatro Barras
4436.0,340.0,Bom Jesus
4660.0,340.0,Nova Santa Rita
342.0,339.0,Pugmil
1827.0,339.0,Crisópolis
251.0,338.0,Arapoema
1304.0,338.0,Santa Cecília
2954.0,338.0,Virgolândia
3290.0,338.0,Estrela do Norte
3869.0,338.0,Guaraci
2328.0,337.0,Coqueiral
4836.0,337.0,Tupanciretã
544.0,336.0,São João Batista
810.0,336.0,Alto Santo
2849.0,336.0,São José da Barra
3425.0,336.0,Lupércio
3959.0,336.0,Nossa Senhora das Graças
5085.0,336.0,Abadiânia
5185.0,336.0,Inaciolândia
4272.0,335.0,Mondaí
1475.0,334.0,Paulista
3695.0,334.0,Tapiraí
4986.0,334.0,Dom Aquino
5141.0,334.0,Cezarina
606.0,333.0,Beneditinos
2232.0,333.0,Caetanópolis
3806.0,333.0,Carlópolis
768.0,332.0,São João da Canabrava
1204.0,332.0,Congo
1262.0,332.0,Montadas
1447.0,332.0,Joaquim Nabuco
3115.0,332.0,Tanguá
4049.0,332.0,Santa Fé
597.0,331.0,Avelino Lopes
1048.0,330.0,Jucurutu
1994.0,330.0,Novo Triunfo
2872.0,330.0,São Tiago
3714.0,330.0,Tuiuti
3011.0,329.75,Pancas
2441.0,329.0,Guarará
2962.0,329.0,Alfredo Chaves
3567.0,329.0,Presidente Alves
5107.0,329.0,Aruanã
5.0,328.0,Colorado do Oeste
753.0,328.0,Santa Cruz do Piauí
1627.0,328.0,São José da Tapera
1944.0,328.0,Licínio de Almeida
3165.0,328.0,Ariranha
4068.0,328.0,São João
5124.0,328.0,Cachoeira Dourada
1825.0,327.0,Cotegipe
4801.0,327.0,Sertão
4911.0,327.0,Jateí
729.0,326.0,Parnaguá
3357.0,326.0,Ipiguá
3430.0,326.0,Mairinque
4592.0,326.0,Itaara
90.0,325.0,Caroebe
824.0,325.0,Banabuiú
3867.0,325.0,Guamiranga
4162.0,325.0,Bom Retiro
2207.0,324.0,Bom Jesus do Galho
4269.0,324.0,Matos Costa
3278.0,323.0,Dumont
4321.0,323.0,Rio do Oeste
1618.0,322.0,Porto de Pedras
2254.0,322.0,Cantagalo
2258.0,322.0,Capetinga
2260.0,322.0,Capinópolis
2885.0,322.0,Senador Modestino Gonçalves
3171.0,322.0,Avaí
3208.0,322.0,Braúna
4249.0,322.0,Jupiá
179.0,321.0,Primavera
991.0,321.0,Alexandria
1031.0,321.0,Governador Dix-Sept Rosado
1433.0,321.0,Inajá
2054.0,321.0,Santa Luzia
2246.0,321.0,Campo do Meio
2460.0,321.0,Igaratinga
2940.0,321.0,Varjão de Minas
3892.0,321.0,Itaipulândia
4839.0,321.0,Turuçu
887.0,320.0,Itaiçaba
4600.0,320.0,Jaboticaba
319.0,319.0,Nova Rosalândia
518.0,319.0,Presidente Juscelino
1872.0,319.0,Ichu
2598.0,319.0,Mesquita
2600.0,319.0,Minduri
4254.0,319.0,Laurentino
4495.0,319.0,Ciríaco
637.0,318.0,Cocal
3252.0,318.0,Colômbia
4953.0,318.0,Apiacás
1637.0,317.0,Traipu
1852.0,316.0,Gongogi
1609.0,315.0,Passo de Camaragibe
1615.0,315.0,Piranhas
358.0,314.0,São Valério
1007.0,314.0,Caiçara do Rio do Vento
2442.0,314.0,Guarda-Mor
3555.0,314.0,Pongaí
3563.0,314.0,Potirendaba
1054.0,313.0,Lajes
4855.0,313.0,Victor Graeff
159.0,312.0,Mojuí dos Campos
175.0,312.0,Peixe-Boi
336.0,312.0,Ponte Alta do Bom Jesus
4879.0,312.0,Bela Vista
4169.0,311.0,Calmon
4456.0,311.0,Campina das Missões
113.0,310.0,Belterra
598.0,310.0,Baixa Grande do Ribeiro
1279.0,310.0,Pedras de Fogo
3894.0,310.0,Itambé
817.0,309.0,Ararendá
1748.0,309.0,Barra do Choça
1918.0,309.0,Jaborandi
3225.0,309.0,Cajobi
3308.0,309.0,Gavião Peixoto
3770.0,309.0,Barbosa Ferraz
4973.0,309.0,Chapada dos Guimarães
1038.0,308.0,Itaú
2374.0,308.0,Dom Silvério
2732.0,308.0,Prados
3311.0,308.0,Glicério
3336.0,308.0,Iaras
2746.0,307.0,Recreio
3061.0,307.0,Guapimirim
219.0,306.0,Viseu
2463.0,306.0,Ilicínea
2770.0,306.0,Romaria
3312.0,306.0,Guaiçara
4512.0,306.0,David Canabarro
4805.0,306.0,Sinimbu
3110.0,305.0,Sapucaia
161.0,304.0,Nova Esperança do Piriá
1620.0,304.0,Quebrangulo
4154.0,304.0,Benedito Novo
4578.0,304.0,Ibiaçá
1902.0,303.0,Itanhém
4757.0,303.0,São Domingos do Sul
245.0,302.0,Aragominas
751.0,302.0,Ribeiro Gonçalves
840.0,302.0,Caririaçu
1440.0,302.0,Itapetim
2330.0,302.0,Cordisburgo
4441.0,302.0,Bossoroca
273.0,301.0,Chapada da Natividade
663.0,301.0,Francinópolis
2010.0,301.0,Pilão Arcado
2646.0,301.0,Olhos-d'Água
3058.0,301.0,Duas Barras
4498.0,301.0,Constantina
4862.0,301.0,Vista Gaúcha
5128.0,301.0,Campestre de Goiás
1032.0,300.0,Grossos
3686.0,300.0,Tabapuã
5170.0,300.0,Goianápolis
5284.0,300.0,Santa Rosa de Goiás
376.0,298.0,Altamira do Maranhão
928.0,298.0,Orós
1892.0,298.0,Itagi
2935.0,298.0,Urucânia
1823.0,297.0,Coronel João Sá
2317.0,297.0,Conceição dos Ouros
3016.0,297.0,Presidente Kennedy
3513.0,297.0,Paranapuã
3654.0,297.0,São José do Barreiro
4780.0,297.0,São Paulo das Missões
705.0,296.0,Matias Olímpio
823.0,296.0,Baixio
1141.0,296.0,Vera Cruz
2981.0,296.0,Dores do Rio Preto
4576.0,296.0,Humaitá
243.0,295.0,Angico
2159.0,295.0,Antônio Prado de Minas
2490.0,295.0,Itamogi
2495.0,295.0,Itapagipe
1630.0,294.0,São Miguel dos Milagres
2527.0,294.0,Joanésia
2712.0,294.0,Piranguçu
2820.0,294.0,São Bento Abade
2991.0,294.0,Irupi
3097.0,294.0,Rio das Flores
3679.0,294.0,Silveiras
2448.0,292.0,Heliodora
5104.0,292.0,Aragoiânia
288.0,291.0,Filadélfia
897.0,291.0,Jaguaruana
1096.0,291.0,Riacho da Cruz
3878.0,291.0,Icaraíma
48.0,290.0,Vale do Anari
573.0,289.0,Tutóia
4045.0,289.0,Salto do Lontra
232.0,288.0,Porto Grande
2859.0,288.0,São Miguel do Anta
3033.0,288.0,Vila Valério
3274.0,288.0,Dolcinópolis
313.0,287.0,Monte Santo do Tocantins
3975.0,287.0,Ourizona
4073.0,287.0,São Jorge do Ivaí
4375.0,287.0,Turvo
5264.0,287.0,Pontalina
180.0,286.0,Quatipuru
1137.0,286.0,Umarizal
1736.0,286.0,Apuarema
2380.0,286.0,Dores do Turvo
3783.0,286.0,Borrazópolis
3958.0,286.0,Munhoz de Melo
5039.0,286.0,Porto dos Gaúchos
85.0,285.0,Alto Alegre
512.0,285.0,Pio XII
1178.0,285.0,Borborema
2624.0,285.0,Mutum
4442.0,285.0,Bozano
5246.0,285.0,Ouro Verde de Goiás
786.0,284.5,Sebastião Leal
323.0,284.0,Oliveira de Fátima
2149.0,284.0,Alto Rio Doce
4146.0,284.0,Atalanta
75.0,283.0,Manacapuru
3179.0,283.0,Bariri
1006.0,282.0,Caiçara do Norte
2106.0,282.0,Uauá
2950.0,282.0,Mathias Lobato
